SPATIAL,EDU_TOTAL,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR
56303,20186,1052,6143,5673,7318
56304,12940,592,4206,3982,4160
56307,3839,217,1686,732,1204
56308,19570,527,5846,5074,8123
56309,1028,28,374,250,376
56310,4102,146,1654,968,1334
56311,535,35,241,129,130
56312,1793,68,790,473,462
56313,64,3,44,7,10
56314,880,36,413,215,216
56315,1212,33,519,286,374
56316,1118,70,492,248,308
56318,914,35,369,242,268
56319,1038,30,338,296,374
56320,6151,311,2211,1358,2271
56321,1594,1,61,1364,168
56323,454,34,205,99,116
56324,883,32,308,243,300
56325,138,19,54,35,30
56326,1238,36,502,315,385
56327,616,3,194,125,294
56328,112,2,70,17,23
56329,5318,238,2407,1278,1395
56330,1355,58,544,392,361
56331,1444,92,696,277,379
56332,1158,21,340,263,534
56334,4444,157,1520,1043,1724
56335,186,10,104,51,21
56336,1186,38,524,301,323
56338,1307,76,673,261,297
56339,914,21,404,193,296
56340,1689,65,786,430,408
56342,2233,74,1077,570,512
56343,743,13,264,212,254
56345,11462,603,4733,2909,3217
56347,5082,658,2041,1080,1303
56349,608,12,229,164,203
56350,452,20,217,146,69
56352,4324,525,1677,1005,1117
56353,6622,321,2784,1836,1681
56354,1117,37,424,287,369
56355,378,14,136,88,140
56356,230,7,121,45,57
56357,693,3,388,143,159
56358,2478,72,1262,648,496
56359,2815,185,1349,676,605
56360,3099,107,1241,805,946
56361,1785,115,792,410,468
56362,4610,303,1964,1098,1245
56363,164,2,102,32,28
56364,3937,182,1895,927,933
56367,4922,98,1649,1457,1718
56368,3554,166,1441,928,1019
56369,412,51,179,88,94
56371,80,7,51,20,2
56373,2218,96,823,624,675
56374,8416,153,1851,3809,2603
56375,660,15,236,184,225
56376,250,21,120,58,51
56377,12808,216,2647,3007,6938
56378,5839,497,2458,1284,1600
56379,12670,420,4017,3587,4646
56381,1905,101,748,453,603
56382,1078,78,530,245,225
56384,293,30,127,79,57
56385,626,18,249,156,203
56386,532,18,278,130,106
56387,5494,517,1849,1363,1765
56389,80,3,25,15,37
56401,22610,570,7744,6877,7419
56425,5922,192,1590,1509,2631
56431,7186,164,3205,1737,2080
56433,1480,53,608,442,377
56434,174,45,56,44,29
56435,1941,82,859,519,481
56436,50,8,30,8,4
56437,1055,130,364,244,317
56438,2184,105,911,554,614
56440,1023,137,476,233,177
56441,2890,195,1334,676,685
56442,1871,22,573,482,794
56443,1130,76,410,279,365
56444,2596,69,1086,626,815
56446,1174,71,531,291,281
56447,877,6,380,196,295
56448,248,0,112,73,63
56449,1281,54,536,309,382
56450,783,43,379,201,160
56452,1683,104,624,397,558
56453,646,59,291,154,142
56455,1288,30,547,349,362
56456,33,0,24,2,7
56458,254,10,110,59,75
56461,2534,74,956,597,907
56464,3160,181,1488,769,722
56465,1581,15,593,433,540
56466,2532,124,1011,785,612
56467,1976,63,682,457,774
56468,3857,70,966,1074,1747
56469,869,18,413,229,209
56470,8213,348,3121,1902,2842
56472,6047,125,1996,1676,2250
56473,2606,94,1005,719,788
56474,3101,78,1421,834,768
56475,1255,52,525,368,310
56477,1877,71,874,477,455
56479,3968,173,1419,1177,1199
56481,1594,68,679,412,435
56482,5098,327,2219,1414,1138
56484,2767,86,1029,740,912
56501,13423,480,4625,3510,4808
56510,1728,93,808,311,516
56511,1449,46,506,387,510
56514,2710,110,952,636,1012
56515,2596,60,653,644,1239
56516,193,4,104,41,44
56517,192,0,75,63,54
56518,249,15,136,53,45
56519,275,1,129,64,81
56520,3060,153,958,757,1192
56521,533,18,249,118,148
56522,355,9,127,83,136
56523,367,14,136,92,125
56524,559,43,248,95,173
56525,93,3,24,23,43
56527,596,34,266,151,145
56528,1343,50,523,341,429
56529,2976,160,891,788,1137
56531,1522,56,532,404,530
56533,201,5,47,69,80
56534,957,50,416,220,271
56535,1030,78,419,259,274
56536,384,17,178,84,105
56537,14873,409,4815,3840,5809
56540,1524,117,622,360,425
56541,9,0,4,0,5
56542,2150,154,803,506,687
56543,175,10,91,21,53
56544,3799,203,1562,861,1173
56545,561,22,262,142,135
56546,195,3,79,46,67
56547,1878,75,678,444,681
56548,593,38,243,145,167
56549,3209,89,1148,740,1232
56550,307,14,131,64,98
56551,1620,90,639,421,470
56552,328,8,164,65,91
56553,216,2,92,35,87
56554,2029,83,704,479,763
56556,871,66,369,231,205
56557,1952,152,836,554,410
56560,33609,879,8568,11136,13026
56565,41,3,21,10,7
56566,304,37,133,71,63
56567,2594,138,1014,785,657
56568,153,0,93,40,20
56569,890,57,444,200,189
56570,926,34,383,239,270
56571,1389,33,526,327,503
56572,4278,378,1527,1042,1331
56573,4795,208,1784,1221,1582
56574,183,15,85,44,39
56575,568,9,263,82,214
56576,539,15,204,128,192
56577,4,0,0,0,4
56578,593,12,188,197,196
56579,910,39,355,214,302
56580,972,16,330,299,327
56581,219,4,109,68,38
56583,81,2,36,15,28
56584,1091,60,479,288,264
56585,854,36,425,158,235
56586,1498,19,557,350,572
56587,1140,33,423,307,377
56588,475,25,188,120,142
56589,1522,70,676,399,377
56590,242,3,86,60,93
56591,121,6,58,21,36
56592,317,31,129,69,88
56593,0,0,0,0,0
56594,369,13,115,79,162
56601,26127,817,7535,7900,9875
56621,3513,206,1708,842,757
56623,2172,58,1084,483,547
56626,207,5,101,37,64
56627,244,16,114,70,44
56628,1409,41,577,308,483
56629,160,0,61,49,50
56630,1512,89,737,355,331
56633,2994,238,1169,881,706
56634,1213,75,469,319,350
56636,3813,136,1616,1026,1035
56637,194,5,89,60,40
56639,325,25,111,106,83
56641,220,13,115,52,40
56644,587,65,265,106,151
56646,302,4,127,63,108
56647,637,27,230,179,201
56649,7711,360,3119,2084,2148
56650,566,13,280,149,124
56651,458,36,222,89,111
56652,451,46,197,97,111
56653,1029,44,453,284,248
56654,106,4,42,34,26
56655,1214,30,510,307,367
56657,276,0,77,104,95
56658,0,0,0,0,0
56659,52,0,19,21,12
56660,260,20,144,47,49
56661,731,32,321,206,172
56662,475,5,204,121,145
56663,148,3,67,45,33
56666,631,98,386,106,41
56667,457,14,174,122,147
56668,128,4,65,25,34
56669,329,9,157,67,96
56670,959,156,488,232,83
56671,1897,240,899,466,292
56672,1673,43,844,397,389
56673,537,55,231,154,97
56676,1254,35,557,282,380
56678,959,37,373,272,277
56680,132,0,53,26,53
56681,226,13,119,50,44
56683,585,12,184,177,212
56684,210,14,91,50,55
56685,84,7,42,23,12
56686,867,60,417,236,154
56687,44,3,12,18,11
56688,113,3,50,23,37
56701,10101,404,4087,2799,2811
56710,464,28,184,131,121
56711,20,0,20,0,0
56713,732,71,274,148,239
56714,887,44,391,242,210
56715,279,28,143,54,54
56716,7343,466,2540,2407,1930
56720,18,0,13,3,2
56721,7496,279,2187,2085,2945
56722,300,7,116,100,77
56723,720,21,218,199,282
56724,110,4,52,33,21
56725,660,31,261,176,192
56726,1288,90,537,379,282
56727,525,34,205,132,154
56728,1131,52,415,309,355
56729,110,4,56,34,16
56731,55,1,20,14,20
56732,831,57,353,205,216
56733,345,10,111,137,87
56734,411,26,202,88,95
56735,567,22,265,130,150
56736,869,44,375,174,276
56737,664,21,357,128,158
56738,1052,45,433,270,304
56741,0,0,0,0,0
56742,610,19,297,157,137
56744,394,23,157,96,118
56748,577,29,268,120,160
56750,1806,49,780,424,553
56751,4259,246,1703,897,1413
56754,362,19,172,78,93
56755,64,3,26,17,18
56756,497,9,269,126,93
56757,789,65,345,151,228
56758,337,22,183,71,61
56759,254,7,152,47,48
56760,271,6,120,64,81
56761,391,8,183,135,65
56762,1897,125,688,400,684
56763,3839,191,1501,1156,991
57001,1385,41,720,242,382
57002,748,18,289,162,279
57003,1507,80,485,351,591
57004,2617,175,922,537,983
57005,7800,109,1969,2060,3662
57006,21154,281,4583,8415,7875
57010,377,0,107,79,191
57012,904,64,315,238,287
57013,3838,295,1491,863,1189
57014,1028,38,412,223,355
57015,587,28,235,95,229
57016,502,11,166,127,198
57017,1144,8,384,343,409
57018,1055,31,504,264,256
57020,1033,86,332,191,424
57021,199,0,82,30,87
57022,3335,125,1244,701,1265
57024,306,18,136,96,56
57025,2195,208,803,465,719
57026,938,55,358,274,251
57027,126,12,44,24,46
57028,2608,206,943,544,915
57029,1448,96,562,263,527
57030,2181,46,750,445,940
57031,650,37,263,138,212
57032,4636,128,922,1150,2436
57033,3796,102,1260,875,1559
57034,578,79,221,148,130
57035,1010,9,325,301,375
57036,539,15,204,134,186
57037,718,27,284,172,235
57038,1181,76,371,259,475
57039,2414,132,903,505,874
57040,294,23,178,41,52
57041,127,0,17,26,84
57042,7252,217,2347,2015,2673
57043,1143,61,400,277,405
57045,855,109,353,132,261
57046,665,5,296,174,190
57047,195,6,83,48,58
57048,826,29,356,149,292
57049,4606,156,1427,1095,1928
57050,154,2,60,23,69
57051,179,7,83,26,63
57052,427,71,198,78,80
57053,1439,52,496,386,505
57054,423,5,177,86,155
57055,837,43,312,215,267
57057,96,2,38,20,36
57058,1525,83,595,327,520
57059,1020,122,407,166,325
57061,57,6,19,9,23
57062,2145,147,1024,484,490
57063,676,53,243,227,153
57064,3736,147,895,958,1736
57065,309,7,130,117,55
57066,1276,88,631,241,316
57067,274,44,80,68,82
57068,1042,28,430,181,403
57069,10142,230,2387,3801,3724
57070,1164,98,495,251,320
57071,2151,65,716,557,813
57072,403,7,115,106,175
57073,558,21,195,219,123
57075,1012,31,308,196,477
57076,210,5,106,45,54
57077,1144,6,509,267,362
57078,14970,738,5525,3553,5154
57103,26995,1834,9963,6142,9056
57104,20296,1747,8769,4367,5413
57105,17585,648,4468,4873,7596
57106,33015,1170,9485,7794,14566
57107,6867,293,2409,1691,2474
57108,15030,538,2365,2802,9325
57110,11202,470,3232,3004,4496
57117,45,30,15,0,0
57197,923,8,139,770,6
57201,19093,853,7942,4467,5831
57212,1473,83,578,251,561
57213,462,34,181,76,171
57214,45,0,14,15,16
57216,841,22,421,223,175
57217,238,19,126,58,35
57218,318,25,148,72,73
57219,429,20,221,96,92
57220,578,4,142,212,220
57221,509,33,290,109,77
57223,885,24,312,249,300
57224,139,15,52,36,36
57225,1383,50,666,290,377
57226,1549,97,697,296,459
57227,316,14,163,40,99
57231,1393,61,554,329,449
57232,289,18,149,26,96
57233,105,6,49,27,23
57234,1041,66,439,215,321
57235,621,8,232,156,225
57236,40,2,6,16,16
57237,434,18,201,126,89
57238,472,34,213,143,82
57239,238,24,111,26,77
57241,709,15,367,69,258
57242,279,13,135,72,59
57243,572,8,312,152,100
57245,85,5,38,20,22
57246,138,7,67,22,42
57247,295,12,75,62,146
57248,788,34,466,122,166
57249,723,37,317,156,213
57251,135,8,35,53,39
57252,3707,249,1825,742,891
57255,284,30,97,103,54
57256,81,9,28,20,24
57257,492,50,266,72,104
57258,216,72,107,3,34
57259,316,20,164,54,78
57260,837,80,286,212,259
57261,309,20,204,29,56
57262,3702,302,1631,831,938
57263,367,17,202,70,78
57264,160,5,107,22,26
57265,139,0,69,36,34
57266,457,36,214,100,107
57268,317,16,156,45,100
57269,324,29,161,24,110
57270,688,64,243,92,289
57271,140,7,64,21,48
57272,118,0,42,32,44
57273,870,44,424,197,205
57274,2093,146,884,471,592
57276,955,67,370,249,269
57278,588,58,254,110,166
57279,846,41,351,194,260
57301,14430,807,4452,3766,5405
57311,1010,70,405,204,331
57312,439,46,227,95,71
57313,992,63,429,212,288
57314,699,84,249,166,200
57315,792,34,310,162,286
57317,439,30,225,87,97
57319,675,63,252,137,223
57321,276,9,120,77,70
57322,353,14,126,144,69
57323,136,3,54,46,33
57324,209,6,91,37,75
57325,2388,73,804,561,950
57328,832,103,335,193,201
57329,185,14,66,54,51
57330,515,22,207,112,174
57331,276,10,101,69,96
57332,525,14,223,99,189
57334,647,28,248,142,229
57335,225,1,93,57,74
57337,107,4,62,22,19
57339,976,119,533,210,114
57340,208,5,105,48,50
57341,98,0,47,15,36
57342,460,16,221,145,78
57344,121,2,36,20,63
57345,1017,36,495,190,296
57346,39,4,13,8,14
57348,437,31,144,130,132
57349,1150,89,449,188,424
57350,11245,1497,4260,2231,3257
57353,600,31,285,124,160
57355,811,91,292,163,265
57356,1270,108,629,253,280
57358,37,4,17,6,10
57359,527,25,132,134,236
57361,128,19,62,13,34
57362,1728,82,624,458,564
57363,734,39,252,161,282
57364,31,16,15,0,0
57365,508,23,271,85,129
57366,1929,205,737,425,562
57367,138,3,41,17,77
57368,828,124,281,167,256
57369,1990,331,774,432,453
57370,607,39,264,167,137
57371,129,1,72,14,42
57373,321,19,134,92,76
57374,177,3,105,37,32
57375,568,63,229,86,190
57376,832,125,299,177,231
57379,63,8,23,7,25
57380,2454,164,1100,559,631
57381,469,28,222,119,100
57382,1088,68,503,187,330
57383,556,28,201,146,181
57384,675,25,313,96,241
57385,903,18,442,195,248
57386,181,33,84,43,21
57401,24594,1356,8202,6464,8572
57420,55,6,35,1,13
57421,82,7,43,7,25
57422,235,6,89,70,70
57424,221,8,90,47,76
57426,37,0,12,16,9
57427,549,10,182,191,166
57428,485,74,173,86,152
57429,57,4,29,15,9
57430,1706,92,670,374,570
57432,375,26,148,89,112
57433,231,4,98,41,88
57434,367,14,155,119,79
57435,219,8,60,75,76
57436,340,27,136,58,119
57437,1028,185,340,222,281
57438,1194,84,435,294,381
57439,42,0,32,0,10
57440,415,123,126,117,49
57441,514,33,274,96,111
57442,1372,85,536,305,446
57445,1666,37,637,324,668
57446,259,11,125,72,51
57448,330,34,143,63,90
57449,127,0,89,7,31
57450,564,31,318,99,116
57451,1679,106,611,288,674
57452,172,7,85,39,41
57454,459,17,175,129,138
57455,53,7,22,18,6
57456,635,38,284,165,148
57457,67,16,15,9,27
57460,279,11,116,44,108
57461,252,6,89,58,99
57465,265,11,97,67,90
57466,169,0,48,57,64
57467,204,22,86,41,55
57468,188,11,67,68,42
57469,2694,79,1188,613,814
57470,60,0,26,16,18
57471,459,59,180,98,122
57472,822,51,379,215,177
57473,128,6,32,24,66
57474,133,7,46,44,36
57475,91,6,46,15,24
57476,348,9,141,124,74
57477,90,3,17,26,44
57479,496,13,207,93,183
57481,484,39,115,235,95
57501,12846,599,4217,2780,5250
57520,112,5,45,33,29
57521,123,0,32,58,33
57522,350,13,189,82,66
57523,772,28,312,182,250
57528,607,13,269,151,174
57529,275,28,175,43,29
57531,152,5,68,39,40
57532,2140,96,843,378,823
57533,1494,102,605,412,375
57534,176,15,110,26,25
57536,330,32,169,75,54
57537,88,0,67,11,10
57538,196,17,88,41,50
57540,59,0,25,22,12
57541,177,28,92,46,11
57543,708,65,263,183,197
57544,364,17,186,55,106
57547,118,5,18,46,49
57548,890,115,421,237,117
57551,1512,136,594,412,370
57552,342,16,176,91,59
57553,178,22,49,73,34
57555,2549,258,973,751,567
57559,429,29,210,85,105
57560,225,41,129,23,32
57562,41,0,22,0,19
57563,207,6,73,54,74
57564,784,16,291,231,246
57566,758,84,326,277,71
57567,1158,34,481,265,378
57568,495,27,211,97,160
57569,325,13,140,55,117
57570,1291,106,543,381,261
57571,18,0,11,4,3
57572,928,193,341,301,93
57574,126,16,40,25,45
57576,121,0,45,31,45
57577,879,147,439,196,97
57579,1012,91,502,242,177
57580,3134,190,1275,644,1025
57584,54,1,23,14,16
57585,171,0,86,44,41
57601,3071,178,1269,658,966
57620,379,13,191,95,80
57621,213,33,126,30,24
57622,210,32,121,26,31
57623,708,51,310,169,178
57625,2784,200,1376,646,562
57626,751,72,290,186,203
57630,38,3,16,6,13
57631,252,2,123,40,87
57632,490,27,220,104,139
57633,324,25,135,65,99
57634,88,8,33,14,33
57636,77,0,40,30,7
57638,1594,126,697,359,412
57639,217,28,100,36,53
57640,115,2,36,17,60
57641,244,13,111,48,72
57642,1326,145,611,240,330
57644,206,14,88,36,68
57645,143,9,61,26,47
57646,197,6,81,42,68
57648,297,20,159,51,67
57649,186,17,102,27,40
57650,46,0,0,22,24
57651,101,6,37,25,33
57652,219,0,132,56,31
57656,598,59,266,116,157
57657,151,19,66,17,49
57658,232,11,121,59,41
57660,104,9,39,23,33
57661,55,0,33,9,13
57701,33995,1552,12375,10185,9883
57702,27613,601,6735,6893,13384
57703,11147,267,4050,3070,3760
57706,2084,9,537,1042,496
57714,532,88,289,97,58
57716,332,17,99,74,142
57717,5809,176,2631,1449,1553
57718,5483,195,1781,1496,2011
57719,5498,197,1999,1753,1549
57720,475,6,156,126,187
57722,383,12,196,58,117
57724,168,20,61,42,45
57725,204,4,66,64,70
57730,4476,162,1427,1209,1678
57732,1936,73,834,639,390
57735,1147,63,489,329,266
57738,85,2,41,12,30
57741,68,13,23,8,24
57744,1676,19,570,567,520
57745,2010,78,948,465,519
57747,4667,181,1666,1211,1609
57748,306,12,170,39,85
57750,232,0,92,35,105
57751,567,37,150,175,205
57752,1138,139,411,286,302
57754,2967,89,1159,572,1147
57755,73,11,36,18,8
57756,715,116,361,179,59
57758,101,0,58,40,3
57759,481,119,159,142,61
57760,1206,72,602,256,276
57761,885,23,324,243,295
57762,538,58,209,152,119
57763,238,5,88,80,65
57764,1189,84,422,492,191
57766,193,0,105,41,47
57767,105,5,42,21,37
57769,2720,126,930,631,1033
57770,3629,424,1545,1089,571
57772,1283,109,418,503,253
57773,265,5,71,39,150
57775,192,9,68,45,70
57776,0,0,0,0,0
57779,146,0,62,12,72
57780,92,5,17,30,40
57782,69,0,21,18,30
57783,11839,364,3713,3259,4503
57785,7605,368,3050,2168,2019
57787,273,0,176,20,77
57788,295,0,153,83,59
57790,827,13,295,240,279
57791,185,2,77,67,39
57792,60,0,36,17,7
57793,1664,54,703,354,553
57794,600,156,336,83,25
57799,684,9,187,484,4
58001,44,0,22,13,9
58002,47,6,6,24,11
58004,158,3,44,52,59
58005,513,4,173,77,259
58006,336,8,79,79,170
58007,47,2,9,11,25
58008,149,4,32,44,69
58009,22,0,12,0,10
58011,307,7,77,103,120
58012,1831,75,470,442,844
58013,97,9,42,39,7
58015,224,8,76,65,75
58016,69,0,5,47,17
58017,244,26,91,48,79
58018,231,9,22,57,143
58021,280,9,100,88,83
58027,1170,50,449,359,312
58029,114,0,67,17,30
58030,502,20,230,123,129
58031,407,25,155,78,149
58032,640,31,259,183,167
58033,357,15,180,73,89
58035,189,1,84,32,72
58036,273,11,88,89,85
58038,263,6,103,75,79
58040,730,28,271,207,224
58041,1199,74,461,317,347
58042,1184,15,306,272,591
58043,122,5,60,17,40
58045,1787,50,545,491,701
58046,534,25,152,156,201
58047,2722,46,627,534,1515
58048,365,8,93,104,160
58049,301,1,117,79,104
58051,1198,25,279,340,554
58052,447,13,196,75,163
58053,984,96,366,281,241
58054,2348,168,961,562,657
58056,166,3,94,22,47
58057,51,4,21,17,9
58058,84,1,27,27,29
58059,866,31,282,212,341
58060,905,53,304,187,361
58061,280,11,91,71,107
58062,132,0,75,15,42
58063,226,12,47,89,78
58064,328,6,94,96,132
58065,30,2,14,9,5
58067,197,6,74,42,75
58068,322,11,141,61,109
58069,97,11,24,22,40
58071,375,8,110,134,123
58072,6444,408,2119,1821,2096
58075,7410,243,2355,2316,2496
58076,355,0,77,278,0
58077,460,0,168,83,209
58078,23461,787,5014,6245,11415
58079,401,4,109,46,242
58081,692,33,229,111,319
58102,25177,434,5387,9149,10207
58103,40067,2249,10929,11391,15498
58104,26809,623,4710,5594,15882
58105,2530,0,429,2094,7
58201,29833,653,8178,8683,12319
58202,1914,4,143,1763,4
58203,15044,374,3660,6440,4570
58204,1571,2,300,697,572
58205,455,0,178,262,15
58210,296,12,99,83,102
58212,487,14,226,66,181
58214,318,6,102,99,111
58216,105,1,21,17,66
58218,611,5,204,219,183
58219,40,0,11,23,6
58220,1817,126,733,395,563
58222,262,9,91,54,108
58223,244,0,110,82,52
58224,55,0,13,0,42
58225,758,38,300,176,244
58227,378,6,129,96,147
58228,734,30,269,204,231
58229,94,1,32,23,38
58230,497,17,177,153,150
58231,288,28,94,93,73
58233,187,2,75,44,66
58235,274,8,61,113,92
58237,4182,388,1903,922,969
58238,115,0,29,46,40
58239,21,0,4,4,13
58240,834,84,258,218,274
58241,98,2,29,23,44
58243,427,41,134,88,164
58244,134,4,46,32,52
58249,1984,107,635,520,722
58250,233,9,71,91,62
58251,1485,71,574,383,457
58254,363,4,138,90,131
58256,626,15,216,169,226
58257,1755,61,434,638,622
58258,185,22,73,30,60
58259,314,6,112,84,112
58260,165,1,54,47,63
58261,920,76,415,157,272
58262,78,16,14,14,34
58265,402,11,193,130,68
58266,136,14,44,36,42
58267,1007,46,357,230,374
58269,153,21,59,46,27
58270,1463,96,536,362,469
58271,514,7,226,136,145
58272,225,0,82,65,78
58273,179,17,98,35,29
58274,715,27,187,159,342
58275,526,2,165,166,193
58276,439,19,197,100,123
58277,201,8,86,61,46
58278,1371,22,415,307,627
58281,97,2,21,33,41
58282,1126,154,498,219,255
58301,7940,281,2881,2098,2680
58311,39,0,9,9,21
58316,4566,370,1365,1314,1517
58317,187,7,84,66,30
58318,3093,206,1008,900,979
58321,107,5,44,25,33
58323,15,0,3,6,6
58324,1012,38,373,274,327
58325,63,0,53,5,5
58327,251,0,91,65,95
58329,2049,142,826,546,535
58330,237,28,66,45,98
58331,89,7,46,13,23
58332,286,27,82,67,110
58335,932,63,445,227,197
58338,84,2,28,16,38
58339,25,1,4,5,15
58341,2137,264,734,563,576
58343,62,5,37,6,14
58344,727,38,273,105,311
58345,85,5,28,26,26
58346,500,10,160,176,154
58348,561,10,200,164,187
58351,386,24,142,82,138
58352,361,19,127,109,106
58353,71,6,39,14,12
58355,76,0,30,18,28
58356,1408,61,616,293,438
58357,202,28,71,62,41
58361,167,0,43,43,81
58362,27,0,8,10,9
58363,56,0,11,0,45
58365,225,7,95,45,78
58366,909,64,266,236,343
58367,1082,34,428,251,369
58368,3129,193,1232,865,839
58369,958,44,318,264,332
58370,846,97,382,170,197
58372,95,3,11,43,38
58374,406,8,165,107,126
58377,193,8,48,41,96
58379,253,39,120,41,53
58380,390,8,129,146,107
58381,221,10,53,63,95
58382,139,3,31,38,67
58384,421,14,159,123,125
58385,159,16,69,41,33
58386,119,0,36,33,50
58401,13716,695,5526,3065,4430
